series,sector,date,gdp,hours,employment,output_hour,output_employment,desc_bm
abs,"Wood products, furniture, paper products and printing",2022-04-01,5728.0,184.0,304.0,31.1,18842.1,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2022-04-01,24243.0,263.0,435.0,92.2,55731.0,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2022-04-01,9015.0,225.0,374.0,40.1,24104.3,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2022-04-01,28781.0,368.0,615.0,78.2,46798.4,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2022-04-01,8889.0,117.0,195.0,76.0,45584.6,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2022-04-01,12961.0,814.0,1383.0,15.9,9371.7,Pembinaan
abs,Services,2022-04-01,214560.0,5493.0,9666.0,39.1,22197.4,Perkhidmatan
abs,Utilities,2022-04-01,10074.0,62.0,108.0,162.5,93277.8,Utiliti
abs,Wholesale and retail trade,2022-04-01,63920.0,1592.0,2745.0,40.2,23286.0,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2022-04-01,10592.0,954.0,1709.0,11.1,6197.8,Makanan & minuman dan penginapan
abs,Transportation and storage,2022-04-01,13389.0,339.0,566.0,39.5,23655.5,Pengangkutan dan penyimpanan
abs,Information and communication,2022-04-01,24712.0,149.0,257.0,165.9,96155.6,Maklumat dan komunikasi
abs,Finance and insurance,2022-04-01,25888.0,214.0,373.0,121.0,69404.8,Kewangan dan insurans
abs,Real estate and business services,2022-04-01,16238.0,670.0,1152.0,24.2,14095.5,Hartanah dan perkhidmatan perniagaan
abs,Other services,2022-04-01,49747.0,1512.0,2756.0,32.9,18050.4,Perkhidmatan lain
abs,Overall,2022-07-01,385880.0,9039.0,15831.0,42.7,24375.0,Keseluruhan
abs,Agriculture,2022-07-01,27944.0,1017.0,1878.0,27.5,14879.7,Pertanian
abs,Mining and quarrying,2022-07-01,23421.0,46.0,76.0,509.2,308171.1,Perlombongan dan pengkuarian
abs,Manufacturing,2022-07-01,92399.0,1595.0,2731.0,57.9,33833.4,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2022-07-01,8845.0,278.0,496.0,31.8,17832.7,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2022-07-01,2107.0,11.0,18.0,191.5,117055.6,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2022-07-01,1513.0,139.0,271.0,10.9,5583.0,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2022-07-01,5433.0,186.0,309.0,29.2,17582.5,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2022-07-01,28274.0,265.0,439.0,106.7,64405.5,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2022-07-01,8919.0,227.0,376.0,39.3,23720.7,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2022-07-01,29613.0,372.0,624.0,79.6,47456.7,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2022-07-01,7696.0,117.0,197.0,65.8,39066.0,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2022-07-01,13635.0,823.0,1378.0,16.6,9894.8,Pembinaan
abs,Services,2022-07-01,224311.0,5558.0,9768.0,40.4,22963.9,Perkhidmatan
abs,Utilities,2022-07-01,10312.0,63.0,110.0,163.7,93745.5,Utiliti
abs,Wholesale and retail trade,2022-07-01,68830.0,1618.0,2766.0,42.5,24884.3,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2022-07-01,11152.0,981.0,1730.0,11.4,6446.2,Makanan & minuman dan penginapan
abs,Transportation and storage,2022-07-01,13811.0,346.0,576.0,39.9,23977.4,Pengangkutan dan penyimpanan
abs,Information and communication,2022-07-01,24970.0,157.0,261.0,159.0,95670.5,Maklumat dan komunikasi
abs,Finance and insurance,2022-07-01,26912.0,209.0,376.0,128.8,71574.5,Kewangan dan insurans
abs,Real estate and business services,2022-07-01,16711.0,670.0,1169.0,24.9,14295.1,Hartanah dan perkhidmatan perniagaan
abs,Other services,2022-07-01,51613.0,1514.0,2781.0,34.1,18559.2,Perkhidmatan lain
abs,Overall,2022-10-01,398691.0,9210.0,15942.0,43.3,25008.8,Keseluruhan
abs,Agriculture,2022-10-01,25549.0,1000.0,1840.0,25.5,13885.3,Pertanian
abs,Mining and quarrying,2022-10-01,25535.0,46.0,76.0,555.1,335986.8,Perlombongan dan pengkuarian
abs,Manufacturing,2022-10-01,95512.0,1631.0,2740.0,58.6,34858.4,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2022-10-01,8595.0,285.0,502.0,30.2,17121.5,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2022-10-01,2249.0,11.0,18.0,204.5,124944.4,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2022-10-01,1574.0,136.0,260.0,11.6,6053.8,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2022-10-01,5564.0,192.0,308.0,29.0,18064.9,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2022-10-01,26627.0,267.0,434.0,99.7,61352.5,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2022-10-01,9596.0,230.0,379.0,41.7,25319.3,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2022-10-01,31061.0,387.0,632.0,80.3,49147.2,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2022-10-01,10245.0,124.0,207.0,82.6,49492.8,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2022-10-01,13892.0,827.0,1387.0,16.8,10015.9,Pembinaan
abs,Services,2022-10-01,233625.0,5706.0,9899.0,40.9,23600.9,Perkhidmatan
abs,Utilities,2022-10-01,10267.0,67.0,110.0,153.2,93336.4,Utiliti
abs,Wholesale and retail trade,2022-10-01,72695.0,1665.0,2793.0,43.7,26027.6,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2022-10-01,11704.0,995.0,1782.0,11.8,6567.9,Makanan & minuman dan penginapan
abs,Transportation and storage,2022-10-01,14714.0,365.0,595.0,40.3,24729.4,Pengangkutan dan penyimpanan
abs,Information and communication,2022-10-01,25054.0,164.0,267.0,152.8,93835.2,Maklumat dan komunikasi
abs,Finance and insurance,2022-10-01,27121.0,204.0,378.0,132.9,71748.7,Kewangan dan insurans
abs,Real estate and business services,2022-10-01,17127.0,711.0,1176.0,24.1,14563.8,Hartanah dan perkhidmatan perniagaan
abs,Other services,2022-10-01,54943.0,1536.0,2797.0,35.8,19643.5,Perkhidmatan lain
abs,Overall,2023-01-01,381374.0,9247.0,16062.0,41.2,23743.9,Keseluruhan
abs,Agriculture,2023-01-01,23242.0,1005.0,1874.0,23.1,12402.3,Pertanian
abs,Mining and quarrying,2023-01-01,24755.0,46.0,76.0,538.2,325723.7,Perlombongan dan pengkuarian
abs,Manufacturing,2023-01-01,89990.0,1637.0,2771.0,55.0,32475.6,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2023-01-01,7604.0,291.0,510.0,26.1,14909.8,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2023-01-01,2239.0,11.0,19.0,203.5,117842.1,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2023-01-01,1619.0,140.0,261.0,11.6,6203.1,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2023-01-01,5973.0,188.0,312.0,31.8,19144.2,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2023-01-01,24170.0,269.0,440.0,89.9,54931.8,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2023-01-01,9476.0,230.0,383.0,41.2,24741.5,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2023-01-01,31300.0,378.0,637.0,82.8,49136.6,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2023-01-01,7609.0,129.0,210.0,59.0,36233.3,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2023-01-01,13895.0,834.0,1391.0,16.7,9989.2,Pembinaan
abs,Services,2023-01-01,225184.0,5725.0,9949.0,39.3,22633.8,Perkhidmatan
abs,Utilities,2023-01-01,9765.0,65.0,108.0,150.2,90416.7,Utiliti
abs,Wholesale and retail trade,2023-01-01,66072.0,1644.0,2785.0,40.2,23724.2,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2023-01-01,11782.0,1041.0,1826.0,11.3,6452.4,Makanan & minuman dan penginapan
abs,Transportation and storage,2023-01-01,15340.0,363.0,600.0,42.3,25566.7,Pengangkutan dan penyimpanan
abs,Information and communication,2023-01-01,25488.0,156.0,268.0,163.4,95104.5,Maklumat dan komunikasi
abs,Finance and insurance,2023-01-01,27143.0,205.0,381.0,132.4,71241.5,Kewangan dan insurans
abs,Real estate and business services,2023-01-01,17258.0,715.0,1183.0,24.1,14588.3,Hartanah dan perkhidmatan perniagaan
abs,Other services,2023-01-01,52338.0,1536.0,2797.0,34.1,18712.2,Perkhidmatan lain
abs,Overall,2023-04-01,378371.0,9299.0,16146.0,40.7,23434.3,Keseluruhan
abs,Agriculture,2023-04-01,23498.0,1021.0,1877.0,23.0,12518.9,Pertanian
abs,Mining and quarrying,2023-04-01,23173.0,47.0,76.0,493.0,304907.9,Perlombongan dan pengkuarian
abs,Manufacturing,2023-04-01,89152.0,1652.0,2780.0,54.0,32069.1,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2023-04-01,8497.0,289.0,516.0,29.4,16467.1,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2023-04-01,2812.0,11.0,19.0,255.6,148000.0,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2023-04-01,1533.0,143.0,262.0,10.7,5851.1,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2023-04-01,5646.0,193.0,318.0,29.3,17754.7,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2023-04-01,23847.0,271.0,437.0,88.0,54569.8,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2023-04-01,9506.0,228.0,379.0,41.7,25081.8,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2023-04-01,28362.0,392.0,641.0,72.4,44246.5,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2023-04-01,8949.0,124.0,207.0,72.2,43231.9,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2023-04-01,13767.0,836.0,1397.0,16.5,9854.7,Pembinaan
abs,Services,2023-04-01,224259.0,5744.0,10017.0,39.0,22387.8,Perkhidmatan
abs,Utilities,2023-04-01,10417.0,65.0,109.0,160.3,95568.8,Utiliti
abs,Wholesale and retail trade,2023-04-01,66835.0,1653.0,2798.0,40.4,23886.7,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2023-04-01,11599.0,1045.0,1861.0,11.1,6232.7,Makanan & minuman dan penginapan
abs,Transportation and storage,2023-04-01,15234.0,364.0,603.0,41.9,25263.7,Pengangkutan dan penyimpanan
abs,Information and communication,2023-04-01,25617.0,158.0,270.0,162.1,94877.8,Maklumat dan komunikasi
abs,Finance and insurance,2023-04-01,24606.0,222.0,381.0,110.8,64582.7,Kewangan dan insurans
abs,Real estate and business services,2023-04-01,17523.0,704.0,1187.0,24.9,14762.4,Hartanah dan perkhidmatan perniagaan
abs,Other services,2023-04-01,52428.0,1533.0,2809.0,34.2,18664.3,Perkhidmatan lain
abs,Overall,2023-07-01,397916.0,9419.0,16251.0,42.2,24485.6,Keseluruhan
abs,Agriculture,2023-07-01,28030.0,1035.0,1889.0,27.1,14838.5,Pertanian
abs,Mining and quarrying,2023-07-01,23162.0,46.0,76.0,503.5,304763.2,Perlombongan dan pengkuarian
abs,Manufacturing,2023-07-01,92291.0,1669.0,2814.0,55.3,32797.1,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2023-07-01,9206.0,299.0,530.0,30.8,17369.8,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2023-07-01,2203.0,10.0,19.0,220.3,115947.4,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2023-07-01,1519.0,136.0,262.0,11.2,5797.7,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2023-07-01,5470.0,200.0,324.0,27.4,16882.7,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2023-07-01,27589.0,272.0,442.0,101.4,62418.6,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2023-07-01,9406.0,234.0,388.0,40.2,24242.3,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2023-07-01,28858.0,393.0,642.0,73.4,44950.2,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2023-07-01,8038.0,125.0,208.0,64.3,38644.2,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2023-07-01,14611.0,839.0,1398.0,17.4,10451.4,Pembinaan
abs,Services,2023-07-01,235300.0,5830.0,10074.0,40.4,23357.2,Perkhidmatan
abs,Utilities,2023-07-01,10520.0,66.0,110.0,159.4,95636.4,Utiliti
abs,Wholesale and retail trade,2023-07-01,72596.0,1653.0,2817.0,43.9,25770.7,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2023-07-01,11692.0,1088.0,1880.0,10.7,6219.1,Makanan & minuman dan penginapan
abs,Transportation and storage,2023-07-01,15609.0,365.0,604.0,42.8,25842.7,Pengangkutan dan penyimpanan
abs,Information and communication,2023-07-01,25847.0,160.0,272.0,161.5,95025.7,Maklumat dan komunikasi
abs,Finance and insurance,2023-07-01,26671.0,219.0,382.0,121.8,69819.4,Kewangan dan insurans
abs,Real estate and business services,2023-07-01,18044.0,717.0,1190.0,25.2,15163.0,Hartanah dan perkhidmatan perniagaan
abs,Other services,2023-07-01,54321.0,1562.0,2818.0,34.8,19276.4,Perkhidmatan lain
abs,Overall,2023-10-01,410313.0,9418.0,16347.0,43.6,25100.2,Keseluruhan
abs,Agriculture,2023-10-01,26042.0,1009.0,1854.0,25.8,14046.4,Pertanian
abs,Mining and quarrying,2023-10-01,26422.0,47.0,76.0,562.2,347657.9,Perlombongan dan pengkuarian
abs,Manufacturing,2023-10-01,95261.0,1674.0,2823.0,56.9,33744.6,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2023-10-01,9218.0,297.0,529.0,31.0,17425.3,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2023-10-01,2371.0,12.0,19.0,197.6,124789.5,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2023-10-01,1573.0,133.0,263.0,11.8,5981.0,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2023-10-01,5775.0,199.0,326.0,29.0,17714.7,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2023-10-01,26462.0,274.0,445.0,96.6,59465.2,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2023-10-01,10196.0,238.0,392.0,42.8,26010.2,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2023-10-01,29188.0,396.0,641.0,73.7,45535.1,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2023-10-01,10479.0,126.0,208.0,83.2,50379.8,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2023-10-01,14386.0,835.0,1403.0,17.2,10253.7,Pembinaan
abs,Services,2023-10-01,243162.0,5854.0,10190.0,41.5,23862.8,Perkhidmatan
abs,Utilities,2023-10-01,10710.0,67.0,112.0,159.9,95625.0,Utiliti
abs,Wholesale and retail trade,2023-10-01,75868.0,1653.0,2842.0,45.9,26695.3,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2023-10-01,12233.0,1094.0,1933.0,11.2,6328.5,Makanan & minuman dan penginapan
abs,Transportation and storage,2023-10-01,16599.0,371.0,610.0,44.7,27211.5,Pengangkutan dan penyimpanan
abs,Information and communication,2023-10-01,25876.0,164.0,276.0,157.8,93753.6,Maklumat dan komunikasi
abs,Finance and insurance,2023-10-01,25768.0,224.0,385.0,115.0,66929.9,Kewangan dan insurans
abs,Real estate and business services,2023-10-01,18440.0,713.0,1197.0,25.9,15405.2,Hartanah dan perkhidmatan perniagaan
abs,Other services,2023-10-01,57667.0,1568.0,2835.0,36.8,20341.1,Perkhidmatan lain
abs,Overall,2024-01-01,397507.0,9452.0,16401.0,42.1,24236.8,Keseluruhan
abs,Agriculture,2024-01-01,23646.0,1012.0,1875.0,23.4,12611.2,Pertanian
abs,Mining and quarrying,2024-01-01,26172.0,47.0,76.0,556.9,344368.4,Perlombongan dan pengkuarian
abs,Manufacturing,2024-01-01,91727.0,1674.0,2820.0,54.8,32527.3,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2024-01-01,7576.0,298.0,528.0,25.4,14348.5,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2024-01-01,2387.0,13.0,19.0,183.6,125631.6,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2024-01-01,1644.0,138.0,266.0,11.9,6180.5,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2024-01-01,6222.0,192.0,322.0,32.4,19323.0,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2024-01-01,24446.0,281.0,448.0,87.0,54567.0,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2024-01-01,10163.0,233.0,390.0,43.6,26059.0,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2024-01-01,31529.0,393.0,637.0,80.2,49496.1,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2024-01-01,7760.0,128.0,209.0,60.6,37129.2,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2024-01-01,15551.0,830.0,1406.0,18.7,11060.5,Pembinaan
abs,Services,2024-01-01,235953.0,5889.0,10224.0,40.1,23078.3,Perkhidmatan
abs,Utilities,2024-01-01,10473.0,66.0,111.0,158.7,94351.4,Utiliti
abs,Wholesale and retail trade,2024-01-01,68614.0,1681.0,2858.0,40.8,24007.7,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2024-01-01,12428.0,1086.0,1935.0,11.4,6422.7,Makanan & minuman dan penginapan
abs,Transportation and storage,2024-01-01,17026.0,365.0,616.0,46.6,27639.6,Pengangkutan dan penyimpanan
abs,Information and communication,2024-01-01,26218.0,163.0,274.0,160.8,95686.1,Maklumat dan komunikasi
abs,Finance and insurance,2024-01-01,27333.0,226.0,387.0,120.9,70627.9,Kewangan dan insurans
abs,Real estate and business services,2024-01-01,18779.0,726.0,1199.0,25.9,15662.2,Hartanah dan perkhidmatan perniagaan
abs,Other services,2024-01-01,55081.0,1577.0,2843.0,34.9,19374.3,Perkhidmatan lain
abs,Overall,2024-04-01,400736.0,9612.0,16591.0,41.7,24153.8,Keseluruhan
abs,Agriculture,2024-04-01,25222.0,1034.0,1897.0,24.4,13295.7,Pertanian
abs,Mining and quarrying,2024-04-01,23808.0,46.0,76.0,517.6,313263.2,Perlombongan dan pengkuarian
